Country Name,Year,Value_FDI,Value_GDP,Value_Inflation,Value_Trade,Value_Unemployment,Value_WDI
Puerto Rico,2011,0.0,-0.358510628,0.0,108.5584001,15.7,92.69907379
"Korea, Dem. People's Rep.",2011,0.0,0.0,0.0,0.0,2.903,0.0
Portugal,2011,9821076890.0,-1.696164781,3.653011004,73.099544,12.682,109.6516113
Paraguay,2011,607873387.0,4.286371207,8.253968254,78.49212385,4.67,108.9582367
West Bank and Gaza,2011,238840690.6,9.600808489,2.877243585,67.2495329,17.597,91.66545868
Pacific island small states,2011,424639509.3,3.862083438,4.878646417,113.3740254,3.460607566,104.1922379
Post-demographic dividend,2011,1402240000000.0,1.666557393,3.329853234,59.03786246,8.025084235,101.3699112
French Polynesia,2011,133839517.3,-2.961957454,0.0,56.23198542,12.273,0.0
Qatar,2011,938516483.5,13.37517641,1.138366235,98.72163869,0.56,99.26325226
Romania,2011,2370097223.0,4.517086964,5.789253288,76.14260683,7.177,98.37905121
Russian Federation,2011,55083630000.0,4.300029186,8.440464859,48.03539941,6.536,95.95645142
Rwanda,2011,112127535.8,7.958385419,3.080170692,39.71611335,11.801,143.2365875
South Asia,2011,40646167618.0,5.071221948,10.25024503,52.58510544,7.023917254,101.1180573
Saudi Arabia,2011,4683855881.0,10.99376168,5.826216088,84.86139246,5.77,128.9818573
Sudan,2011,1734376994.0,-3.213532093,18.09661712,27.51233902,17.44,73.59401703
Senegal,2011,338661995.6,1.33409108,3.403228298,57.5768786,2.853,86.82771301
Singapore,2011,49155657316.0,6.214934169,5.247793398,379.0986314,3.89,103.0670013
Solomon Islands,2011,120052792.5,7.429949617,7.34270706,107.2476782,1.297,113.4458466
Sierra Leone,2011,950477791.4,6.009831046,6.79138292,72.34964168,4.554,110.7472305
El Salvador,2011,122500004.3,3.773584998,5.128923767,79.2766437,4.297,109.9426498
San Marino,2011,0.0,-8.314773571,2.899795843,0.0,0.0,92.64967346
Somalia,2011,102000000.0,6.694351926,0.0,0.0,19.021,0.0
Serbia,2011,4930532020.0,2.036276689,11.13739763,78.80903918,22.959,100.8059235
Sub-Saharan Africa (excluding high income),2011,41896609890.0,4.410273711,5.686319596,66.76400897,5.956113777,97.98693085
South Sudan,2011,0.0,-4.640316736,46.85217572,93.22685975,12.48,88.45105743
Sub-Saharan Africa,2011,42039850555.0,4.414404934,5.366210929,66.92222844,5.956113777,97.98725891
Small states,2011,56437678783.0,2.801374507,4.001026643,139.107421,9.057239916,104.4861603
Sao Tome and Principe,2011,32152348.55,1.999449509,14.32716676,0.0,14.196,118.8589478
Suriname,2011,145288761.2,5.849367672,17.71177964,0.0,7.54,105.4190674
Slovak Republic,2011,5431592592.0,2.671452779,3.919285991,167.9941753,13.634,100.5029602
Slovenia,2011,875946337.7,0.861327733,1.802851719,139.2779063,8.182,97.98615265
Sweden,2011,6979353755.0,3.195333235,2.961150738,85.7910274,7.804,97.78594208
Eswatini,2011,98708321.72,2.247229761,6.107427146,80.76129963,25.994,124.782547
Sint Maarten (Dutch part),2011,-48480446.93,4.600003414,4.584754357,0.0,0.0,0.0
Seychelles,2011,143240665.1,9.509783352,2.559267722,210.0753827,0.0,103.7961121
Syrian Arab Republic,2011,804162640.0,2.850002844,4.753163889,50.69609435,8.612,117.5377502
Turks and Caicos Islands,2011,0.0,0.0,0.0,0.0,0.0,0.0
Chad,2011,281900000.0,0.082869798,2.029240537,80.68107489,0.899,90.47054291
East Asia & Pacific (IDA & IBRD countries),2011,337108000000.0,8.642897731,5.159004977,57.49921034,4.12565052,106.3630295
Europe & Central Asia (IDA & IBRD countries),2011,140837000000.0,5.9284834,7.668629556,63.46730959,8.029784789,99.62853241
Togo,2011,728710878.4,5.823252239,3.563514729,76.65527426,1.982,123.7242126
Thailand,2011,2473685996.0,0.840132083,3.808790581,139.6754072,0.66,103.8351898
Tajikistan,2011,145883670.0,7.4000006,12.43154904,79.78424467,10.187,92.95535278
Turkmenistan,2011,3391067000.0,14.69999993,0.0,111.0628338,4.002,0.0
Latin America & the Caribbean (IDA & IBRD countries),2011,210579000000.0,4.56888315,5.462845929,44.74768131,6.733719633,108.3098068
Timor-Leste,2011,49058168.54,5.958539712,13.49984024,140.7663496,3.533,131.0079956
Middle East & North Africa (IDA & IBRD countries),2011,16389710376.0,-1.026354065,5.020099832,58.85624965,11.44472079,99.92537689
Tonga,2011,7641551.958,6.818276144,6.27075303,78.78380925,1.606,104.496933
South Asia (IDA & IBRD),2011,40646167618.0,5.071221948,10.25024503,52.58510544,7.023917254,101.1180573
Sub-Saharan Africa (IDA & IBRD countries),2011,42039850555.0,4.414404934,5.366210929,66.92222844,5.956113777,97.98725891
Trinidad and Tobago,2011,41047454.46,-0.294354409,5.107132893,0.0,3.425,0.0
Tunisia,2011,432666011.6,-2.046633895,3.24002842,100.1063793,18.334,104.9210205
Turkiye,2011,16182000000.0,11.20011058,6.471879671,53.30417564,9.789,105.7512894
Tuvalu,2011,-119087.6702,6.818181818,0.500580743,0.0,0.0,0.0
Tanzania,2011,1229361018.0,7.672155435,12.69096947,56.16612418,3.47,96.59078217
Uganda,2011,894293858.0,9.391655493,16.56434962,39.75522556,3.528,113.1242828
Ukraine,2011,7207000000.0,5.44528081,7.955724663,104.8050739,7.851,98.93145752
Upper middle income,2011,567825000000.0,6.941376612,5.675333507,53.67152865,5.651751155,106.4560089
Uruguay,2011,2690094197.0,5.162133025,8.092832063,53.24703401,6.307,110.7033768
United States,2011,263497000000.0,1.564406854,3.156841569,30.84247858,8.949,0.0
Uzbekistan,2011,1615052150.0,7.525139894,13.77974465,49.64347272,4.96,94.48300171
St. Vincent and the Grenadines,2011,84639172.9,-0.606276651,3.186031116,0.0,20.03,104.3332291
"Venezuela, RB",2011,5855000000.0,4.176425359,26.09021232,49.6381216,6.902,100.8942795
British Virgin Islands,2011,50788161140.0,0.0,0.0,0.0,0.0,109.03405
Virgin Islands (U.S.),2011,0.0,-8.204245554,0.0,679.2327729,11.778,0.0
Viet Nam,2011,7430000000.0,6.413168897,18.67773228,125.2605783,0.999,100.3358078
Vanuatu,2011,61117730.9,3.1398029,0.873793105,96.99876642,4.819,0.0
World,2011,2384820000000.0,3.327132697,4.82239636,60.11074415,6.240482043,102.184021
Samoa,2011,15191487.57,3.849077947,5.235415915,81.60095501,5.68,100.9158783
Kosovo,2011,535326481.8,6.319810229,7.336417713,86.15174947,0.0,0.0
"Yemen, Rep.",2011,-517842928.5,-12.7148969,19.54356171,63.05945795,13.277,87.53623962
South Africa,2011,4139289123.0,3.168556279,4.99926697,54.63635044,21.416,108.3919601
Zambia,2011,1108500000.0,5.569252156,6.429396811,76.21472826,10.546,112.1283264
Zimbabwe,2011,344300000.0,14.62020726,3.466129728,89.46652677,5.368,0.0
Aruba,2012,-314692737.4,-1.040799884,0.627471993,156.6451972,0.0,107.2135086
Africa Eastern and Southern,2012,24636341951.0,1.756210204,9.158708432,62.51269342,6.947986623,103.5401688
Afghanistan,2012,56823660.0,12.75228709,6.441212809,0.0,7.909,106.2834015
Africa Western and Central,2012,20912687296.0,5.135432218,4.578374635,0.0,4.010142514,91.40486908
Angola,2012,-1464627991.0,8.542107076,10.27790492,91.80009734,16.557,0.0
Albania,2012,917994575.8,1.4172428,2.031592684,76.51020062,13.376,110.6063004
Andorra,2012,0.0,-4.974443719,0.0,0.0,0.0,88.13487244
Arab World,2012,42932591403.0,5.003580087,4.611844322,90.65104345,10.88884905,93.77722931
United Arab Emirates,2012,9566651350.0,1.824480785,0.6622689,159.9704706,2.266,106.778038
Argentina,2012,15323933917.0,-1.026420454,0.0,30.52654237,7.217,116.5163498
Armenia,2012,496636701.1,7.200000001,2.558020078,75.96167596,11.704,96.49410248
American Samoa,2012,0.0,-4.334828102,0.0,176.40625,0.0,0.0
Antigua and Barbuda,2012,124833151.0,3.372835252,3.376880443,0.0,0.0,113.0298386
Australia,2012,57571285655.0,3.918409625,1.762780156,43.14902469,5.225,105.6697235
Austria,2012,5218620113.0,0.680445577,2.485675622,105.1521774,4.909,100.3351135
Azerbaijan,2012,5293250000.0,2.165239475,1.066213397,78.26306954,5.19,97.95530701
Burundi,2012,604919.6515,4.446706331,18.16104531,43.70537319,1.591,135.6099243
Belgium,2012,11810272331.0,0.739217283,2.839663434,160.7460302,7.542,101.5203629
Benin,2012,281548556.3,4.811223316,6.744682533,50.73673678,2.415,123.1633835
Burkina Faso,2012,329281976.0,6.45267238,3.818152403,61.23860798,3.852,82.41477203
Bangladesh,2012,1584403460.0,6.521458779,6.217504221,48.11092275,4.075,0.0
Bulgaria,2012,1788110000.0,0.748814803,2.954568298,123.9713227,12.27,100.3630829
Bahrain,2012,1544680851.0,3.72810843,2.7573967,185.8846506,1.2,99.52385712
"Bahamas, The",2012,526171000.0,2.997903207,1.97336756,84.25073457,14.02,86.77483368
Bosnia and Herzegovina,2012,391976946.4,-0.821836474,2.05267452,88.14510886,28.01,89.0230484
Belarus,2012,1463600000.0,1.687135534,59.21973602,153.0852693,5.97,95.83457947
Belize,2012,194201408.8,3.661599382,1.300580745,112.1955197,8.38,115.074173
Bermuda,2012,47614095.07,-5.305299107,0.0,73.78230306,0.0,106.1429977
Bolivia,2012,1059965391.0,5.122275581,4.515602914,84.94876117,2.066,99.22590637
Brazil,2012,92568388321.0,1.921175986,5.40349914,25.11427361,7.251,104.7822266
Barbados,2012,528045664.5,-0.249110378,4.533347539,86.98835716,11.59,0.0
Brunei Darussalam,2012,864905530.0,0.912841671,0.111766261,105.641024,6.615,103.4029999
Bhutan,2012,24380673.57,5.095492644,10.91965694,95.67614659,2.05,112.4175186
Botswana,2012,146084155.2,-0.170900761,7.536902611,111.8752806,17.949,101.3337021
Central African Republic,2012,70035160.0,5.053761254,5.478295943,33.05944859,5.52,79.63977051
Canada,2012,49368985104.0,1.755661325,1.515678231,62.59554894,7.392,99.44071198
Central Europe and the Baltics,2012,39085315156.0,0.825752521,3.334922677,116.1760994,9.97937191,99.61746979
Switzerland,2012,39943494322.0,1.179253833,-0.692552018,126.4538605,4.491,102.1306381
Channel Islands,2012,0.0,0.0,0.0,0.0,7.993,0.0
Chile,2012,31801970676.0,6.155340021,3.007448402,68.15614289,6.79,103.3697815
China,2012,241214000000.0,7.863736449,2.619524326,48.26752237,4.58,103.4364395
Cote d'Ivoire,2012,330255520.7,7.620411765,1.304511199,70.30108932,7.223,79.74378967
Cameroon,2012,527363935.6,4.625978722,2.735296775,50.03601273,3.837,112.7835388
"Congo, Dem. Rep.",2012,2891607809.0,7.086898947,9.721828063,68.3517114,4.485,101.6489182
"Congo, Rep.",2012,-69249948.22,9.947153143,5.010187731,97.44443515,19.573,105.4559097
Colombia,2012,15039979139.0,3.912635767,3.169301888,38.83515102,9.959,118.6399689
Comoros,2012,10375197.46,3.168409869,6.314744503,40.81041894,4.767,0.0
Cabo Verde,2012,128009964.8,1.083648484,2.540396442,90.64991655,11.137,105.1732407
Costa Rica,2012,2696295211.0,4.88259241,4.495453144,67.0485393,9.11,111.1385727
Caribbean small states,2012,2291296989.0,2.328032415,2.41077704,0.0,12.14909358,101.6158371
Cuba,2012,0.0,3.014900289,0.0,45.86620363,3.46,100.6284332
Curacao,2012,69702234.64,-0.348950824,3.183987463,183.2364607,0.0,153.0429993
Cayman Islands,2012,21489604740.0,1.229753683,1.188948452,0.0,0.0,104.2118912
Cyprus,2012,69972767554.0,-3.447381424,2.3890541,112.3442733,12.097,100.1753464
Czechia,2012,9433199805.0,-0.785004299,3.287623066,146.5288566,6.979,99.35858154
Germany,2012,65443087632.0,0.418497594,2.008488848,86.51405488,5.379,104.1405487
Djibouti,2012,109998255.7,0.0,3.731209508,0.0,26.252,55.2710495
Dominica,2012,56319360.09,-1.059000243,1.356771478,84.00079257,0.0,109.2861023
Denmark,2012,-16349825685.0,0.226499792,2.397914857,103.2409703,7.798,101.5106583
Dominican Republic,2012,3415900000.0,2.717367897,3.694497079,58.38867388,6.722,108.469017
Algeria,2012,1500402453.0,2.4,8.891450911,60.75763933,10.97,111.7055588
East Asia & Pacific (excluding high income),2012,304476000000.0,7.580305453,3.026963911,55.05217123,4.048577557,106.2585678
Early-demographic dividend,2012,177897000000.0,4.182683499,5.018272542,57.8545365,6.879111665,104.4598923
East Asia & Pacific,2012,516624000000.0,5.183055659,2.974607798,63.88849066,4.054692596,105.9962769
Europe & Central Asia (excluding high income),2012,52250979257.0,4.050547983,3.316055667,67.91070566,8.50404102,99.72580719
Europe & Central Asia,2012,829755000000.0,0.359988683,2.773338541,79.93194612,9.009035558,101.2038116
Ecuador,2012,567417300.9,5.783212336,5.10172181,67.00292909,3.235,112.3700333
"Egypt, Arab Rep.",2012,2797700000.0,2.226199798,7.111729433,40.71176927,12.597,95.66575623
Euro area,2012,564952000000.0,-0.850659262,2.541544741,84.55820084,11.41859785,102.2320175
Eritrea,2012,41358000.0,0.0,0.0,0.0,5.649,77.13707733
Spain,2012,20848479096.0,-2.958922132,2.446127824,60.84507479,24.788,100.4734421
Estonia,2012,1787341527.0,3.228200494,3.933399873,170.7599264,10.021,98.3196106
Ethiopia,2012,278562822.2,8.647811633,23.60041768,45.39790418,2.255,92.67861176
European Union,2012,585140000000.0,-0.701866418,2.662841655,86.73937551,10.8676961,101.6569595
Fragile and conflict affected situations,2012,44661745433.0,5.570371884,5.912006025,0.0,5.337368265,94.33550262
Finland,2012,4931090895.0,-1.397545728,2.808336226,79.17050095,7.689,99.7071228
Fiji,2012,277313672.0,1.411314382,3.423375234,125.2857917,4.375,94.60159302
France,2012,32944663318.0,0.313134751,1.954195316,59.70205917,9.841,102.5231628
Faroe Islands,2012,0.0,7.016653799,0.0,117.1577937,0.0,0.0
"Micronesia, Fed. Sts.",2012,0.0,-1.866819755,5.01850353,111.3589145,0.0,0.0
Gabon,2012,677327365.5,5.251076918,2.652418287,92.34280894,19.713,0.0
United Kingdom,2012,46750789728.0,1.512936749,2.573234797,62.22598273,7.885,105.8298111
Georgia,2012,968196197.6,6.57883102,-0.943658853,89.73488009,19.653,109.747757
Ghana,2012,3294520000.0,9.292789406,11.18634094,93.16803513,3.141,101.3839035
Gibraltar,2012,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,2012,605560000.0,5.91528626,15.2262941,86.67432424,4.891,92.22872162
"Gambia, The",2012,41183457.77,5.241569246,4.254321998,47.70067311,10.346,73.04299927
Guinea-Bissau,2012,6624917.193,-1.712869583,2.130545803,44.12806655,3.207,0.0
Equatorial Guinea,2012,985256410.0,8.312871844,3.656620483,116.6754225,8.116,64.01616669
Greece,2012,1662090330.0,-7.086696786,1.501526962,62.06128479,24.731,99.75887299
Grenada,2012,49813748.83,-1.154838164,2.41077704,0.0,0.0,0.0
Greenland,2012,0.0,1.39419336,0.0,100.9784011,0.0,0.0
Guatemala,2012,1399819890.0,2.974708568,3.781807547,61.95941934,2.765,111.6734238
Guam,2012,0.0,2.13385063,0.0,76.75213675,12.2,0.0
Guyana,2012,277910000.0,5.27633062,2.391935213,0.0,12.231,103.1415787
High income,2012,1446770000000.0,1.472888106,2.662841655,62.89329354,7.734505068,101.435257
"Hong Kong SAR, China",2012,74887135901.0,1.700313663,4.053909509,430.5685304,3.285,107.3405685
Honduras,2012,1081346796.0,4.128687749,5.196186155,121.1882158,3.755,93.88491058
Heavily indebted poor countries (HIPC),2012,32570848782.0,3.97711292,6.314744503,64.26219472,4.585374696,99.0696106
Croatia,2012,1465100045.0,-2.298255012,3.412073491,79.19575509,15.935,98.71563721
Haiti,2012,156000000.0,0.502424404,5.018041554,40.2582415,14.1,0.0
Hungary,2012,10815928328.0,-1.250226023,5.652145171,165.6486679,11.003,101.0705032
IBRD only,2012,680620000000.0,5.446668541,4.38747657,54.6508372,6.263980065,106.5587997
IDA & IBRD total,2012,731629000000.0,5.284632252,5.006863194,54.69628064,5.891387535,102.9574814
IDA total,2012,51009520586.0,3.395867206,5.713844342,0.0,4.438229652,96.2963028
IDA blend,2012,11913426494.0,4.381887918,4.177635871,0.0,3.960817328,87.26940155
Indonesia,2012,21200778608.0,6.030050653,4.279499996,49.5828983,4.468,115.9636078
IDA only,2012,39096094092.0,2.473648645,5.981721323,62.1343945,4.658521642,100.6839981
Isle of Man,2012,0.0,7.303890305,0.0,0.0,0.0,0.0
India,2012,23995685014.0,5.456387552,9.478996914,55.79372173,8.156,111.7755737
Ireland,2012,58090414123.0,-0.129692111,1.694741167,191.8803821,15.451,102.1183395
"Iran, Islamic Rep.",2012,4661734400.0,-3.747171399,27.25681272,44.08934668,12.275,107.1807327
Iraq,2012,3400000000.0,13.93643017,6.089096416,73.60868459,7.965,0.0
Iceland,2012,1024164328.0,1.063636607,5.185899888,104.0854755,6.0,98.83299255
Israel,2012,9017300000.0,2.587653844,1.679207194,70.73576047,6.762,98.52218628
Italy,2012,34901033.01,-2.980905768,3.041363332,55.65472084,10.655,100.0277863
Jamaica,2012,413333448.1,-0.61363604,6.873977087,82.04007835,8.695,100.9567871
Jordan,2012,1548450704.0,2.429358001,4.515229567,117.8555877,12.2,86.69464874
Japan,2012,546962692.2,1.374750999,-0.04406451,30.47091092,4.358,0.0
Kazakhstan,2012,13648134374.0,4.799999995,5.19568369,73.72373249,5.29,102.1775818
Kenya,2012,1380173662.0,4.568679614,9.377770035,51.62369202,2.686,112.3142395
Kyrgyz Republic,2012,260927500.0,-0.0881502,2.768442365,139.6759378,3.07,100.4152222
Cambodia,2012,1988102945.0,7.313345506,2.934316093,120.5974375,0.496,117.4720001
Kiribati,2012,-2385943.82,5.853658537,-3.045862928,96.055198,0.0,104.4889984
St. Kitts and Nevis,2012,113741914.7,-0.525762355,0.816089282,0.0,0.0,115.2717209
"Korea, Rep.",2012,9495900000.0,2.402530992,2.187071044,105.4583277,2.812,101.1475906
Kuwait,2012,2872588962.0,6.626252425,3.255146003,101.011416,2.234,100.4015503
Latin America & Caribbean (excluding high income),2012,168841000000.0,2.371156394,4.111509811,41.95673646,6.377117512,108.805687
Lao PDR,2012,617755394.5,8.026098435,4.255126778,98.18512643,1.398,119.3970032
Lebanon,2012,3111315000.0,2.564791337,6.581474477,88.54550192,7.91,0.0
Liberia,2012,2309981241.0,7.993814446,6.831787034,0.0,2.138,0.0
Libya,2012,1425000000.0,86.82674844,6.059803922,98.22431892,19.03,0.0
St. Lucia,2012,117962499.5,-0.108756148,4.177635871,0.0,19.06,97.47881317
Latin America & Caribbean,2012,297451000000.0,2.566619511,3.781807547,45.7269111,6.427723903,108.100853
Least developed countries: UN classification,2012,29821096042.0,3.147317265,6.377978656,61.2314977,4.867657252,101.8201218
Low income,2012,19170438098.0,-3.21602082,6.831787034,52.17917633,4.969685491,98.63584137
Liechtenstein,2012,29482974347.0,0.0,0.0,0.0,0.0,103.8280029
Sri Lanka,2012,941116591.2,8.63218138,7.542913732,0.0,3.88,97.17951965
Lower middle income,2012,77280893878.0,5.161024514,5.83116601,60.98591464,6.384533841,101.8817902
Low & middle income,2012,621285000000.0,5.47567183,5.018041554,53.81633825,5.832696091,102.9650879
Lesotho,2012,56652703.21,6.334083747,6.051436621,150.2085754,15.733,116.6684036
Late-demographic dividend,2012,669837000000.0,5.815607241,3.316055667,59.31482016,5.012490857,103.4562378
Lithuania,2012,677182759.7,3.843864749,3.089982771,155.8431607,13.365,101.8544083
Luxembourg,2012,2824125590.0,1.64990203,2.662841655,311.7868352,5.14,98.73639679
Latvia,2012,1080778948.0,7.042247161,2.257789244,128.2284417,15.047,101.0487137
"Macao SAR, China",2012,3565735906.0,9.242264993,6.107389283,123.7133418,1.97,99.32456207
St. Martin (French part),2012,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,2012,2841954371.0,3.062343685,1.287122401,78.2221019,8.99,109.2547379
Monaco,2012,0.0,1.012217961,0.0,0.0,0.0,0.0
Moldova,2012,251200000.0,-0.589733955,4.546334274,96.30640983,2.19,93.79797363
Madagascar,2012,814789934.7,3.011148116,5.713844342,52.65171408,0.599,141.9742889
Maldives,2012,227976866.7,2.363747489,10.88469566,0.0,9.142,97.55799866
Middle East & North Africa,2012,56119960829.0,3.939340388,3.731209508,85.01746111,10.44158838,101.1957092
Mexico,2012,18231587899.0,3.55321076,4.111509811,64.25793189,4.892,111.0735168
Marshall Islands,2012,21373811.81,-1.308868622,0.0,157.8897228,0.0,0.0
Middle income,2012,602115000000.0,5.640534166,4.541769678,53.83890843,5.907097299,103.6826706
North Macedonia,2012,337911248.2,-0.456183224,3.316055667,112.2148347,31.096,84.89198303
Mali,2012,397842480.3,-0.836734632,5.323128471,59.12059455,1.49,77.2598114
Malta,2012,3323599815.0,4.117706376,2.375820578,322.6764519,6.203,100.9379807
Myanmar,2012,1333856137.0,7.332670447,1.467583227,0.0,0.742,0.0
Middle East & North Africa (excluding high income),2012,22999570491.0,3.557003513,6.089096416,59.30061894,12.0216658,101.1182022
Montenegro,2012,618126498.7,-2.723790771,4.14524725,111.7660445,19.808,97.36300659
Mongolia,2012,4272473223.0,12.31981985,14.33033483,109.5885643,3.905,114.0905838
Northern Mariana Islands,2012,0.0,0.810810811,0.0,114.8793566,0.0,0.0
Mozambique,2012,5635092659.0,7.994503161,2.60245457,105.9345881,3.305,112.6231613
Mauritania,2012,1386098851.0,4.470013182,4.902427272,110.7881227,9.865,94.8015213
Mauritius,2012,589018300.0,3.496118365,3.852160333,119.5001198,7.472,102.137413
Malawi,2012,-8885976.219,1.900000001,21.271265,0.0,4.951,135.2207336
Malaysia,2012,8895774251.0,5.473454193,1.663571025,147.8417548,3.1,100.1589966
North America,2012,299762000000.0,2.243378598,1.792507748,33.41993242,7.995439225,99.73272705
Namibia,2012,1041555413.0,5.06168207,6.721997773,100.2134088,16.771,120.4141235
New Caledonia,2012,2682824681.0,0.0,1.749672346,63.75339131,14.053,0.0
Niger,2012,841227436.9,10.54894458,0.45508982,45.08596447,2.177,67.32070923
Nigeria,2012,7069908428.0,4.230061175,12.2242413,0.0,3.76,89.39998627
Nicaragua,2012,775700000.0,6.495979229,7.193550533,115.1778478,5.208,113.6470032
Netherlands,2012,259631000000.0,-1.030353991,2.455547653,149.2684152,5.821,107.0482407
Norway,2012,27897968328.0,2.717959267,0.696864111,68.49855284,3.123,99.63052368
Nepal,2012,91954196.1,4.670141924,9.459809804,37.92190606,10.654,147.8899994
Nauru,2012,0.0,24.35897436,-0.124750499,120.4081633,0.0,97.02381134
New Zealand,2012,3846884019.0,2.289462967,1.059913184,57.0218029,6.931,98.88314056
OECD members,2012,1082870000000.0,1.393115911,2.529455209,56.1570187,8.085400069,103.8193817
Oman,2012,1364629389.0,8.863122256,2.947734953,102.0741653,3.727,103.3703003
Other small states,2012,80927888110.0,1.631520528,4.039323561,150.6519107,9.364630682,105.0906677
Pakistan,2012,859000000.0,3.027583911,9.682351861,31.31897077,3.667,70.7852478
Panama,2012,3381900000.0,9.778490111,5.698199592,158.0588033,3.717,103.4018173
Peru,2012,14182387604.0,6.139724706,3.611212949,52.61989526,3.238,102.1224823
Philippines,2012,3215415155.0,6.896951708,3.026963911,57.84200551,3.504,0.0
Palau,2012,21639126.32,1.253453687,3.614180479,145.3422985,0.0,0.0
Papua New Guinea,2012,28796707.52,4.657119597,4.537205082,0.0,2.627,100.10009
Poland,2012,7180000000.0,1.545221571,3.560371517,89.26763723,10.088,100.6808167
Pre-demographic dividend,2012,36926849649.0,4.250503589,6.441212809,0.0,5.180993274,98.51712036
Puerto Rico,2012,0.0,0.02927511,0.0,103.3111866,14.5,96.05387115
"Korea, Dem. People's Rep.",2012,0.0,0.0,0.0,0.0,2.92,0.0
Portugal,2012,21396375527.0,-4.057293608,2.773338541,76.05083887,15.531,108.9218292
Paraguay,2012,778287773.5,-0.708043112,3.67591898,74.76495746,4.086,112.2387695
West Bank and Gaza,2012,62985366.11,6.096456563,2.779087683,66.92932735,19.202,93.27472687
Pacific island small states,2012,423565784.1,1.006008536,2.049018835,114.3851949,3.575777047,104.0070267
Post-demographic dividend,2012,1072420000000.0,1.256366907,2.485675622,59.39549777,8.08177599,101.2479019
French Polynesia,2012,147199569.6,-0.927537713,0.0,57.88068198,12.146,0.0
Qatar,2012,395879120.9,4.730011844,2.315348534,105.7462944,0.48,102.5375595
Romania,2012,3047569714.0,1.924993262,3.334922677,76.53923335,6.794,96.24154663
Russian Federation,2012,50587560000.0,4.024086157,5.074743008,47.15139039,5.436,97.36115265
Rwanda,2012,269615550.4,8.641506707,10.27101823,40.54086068,11.72,141.300293
South Asia,2012,27781340462.0,5.381289736,9.469403359,52.68171133,7.279204111,102.6701431
Saudi Arabia,2012,5035060851.0,5.408916078,2.866268875,82.85043838,5.622,130.8513641
Sudan,2012,2311460740.0,-17.0046884,35.55905741,21.85617452,17.068,75.41148376
Senegal,2012,276159533.0,4.002995551,1.418228712,61.975304,3.887,86.3720932
Singapore,2012,55310807548.0,4.435497594,4.575602704,369.2129658,3.72,103.564003
Solomon Islands,2012,23881499.3,2.466001387,5.912006025,104.8236306,0.987,110.8765793
Sierra Leone,2012,722447405.1,15.20174827,6.587762394,85.51156263,4.56,113.6301575
El Salvador,2012,430126687.5,2.887700102,1.729734816,77.64857162,3.843,108.8993301
San Marino,2012,0.0,-7.044534413,2.827332242,0.0,0.0,95.45178986
Somalia,2012,107330000.0,6.694351926,0.0,0.0,19.078,0.0
Serbia,2012,1275339756.0,-0.681542369,7.330385896,85.4708271,24.0,100.9047928
Sub-Saharan Africa (excluding high income),2012,44935820471.0,3.25837393,6.575899708,65.43155677,5.841356033,98.68782043
South Sudan,2012,161000000.0,-46.08212237,45.52589784,71.61981139,12.754,0.0
Sub-Saharan Africa,2012,45549029248.0,3.25824844,6.581831051,65.60489954,5.841356033,98.6880188
Small states,2012,83642750884.0,1.732045642,3.400127839,142.7196103,9.100661898,104.4278412
Sao Tome and Principe,2012,22471527.03,2.94292216,10.63793534,0.0,13.59,110.9499817
Suriname,2012,169442185.1,2.690349747,5.006863194,0.0,8.1,105.7298584
Slovak Republic,2012,1776566141.0,1.318802246,3.606102635,176.1664778,13.966,99.13287354
Slovenia,2012,33537889.49,-2.639438757,2.59741386,142.3844308,8.852,98.2142868
Sweden,2012,4273531542.0,-0.588304569,0.888377507,85.28225106,7.976,99.55371857
Eswatini,2012,26480002.33,5.396630697,8.939646828,79.66686772,25.118,124.5374527
Sint Maarten (Dutch part),2012,13508379.89,1.390544568,4.015184211,0.0,0.0,0.0
Seychelles,2012,613208776.3,3.110678494,7.110370623,222.1782549,0.0,102.3285904
Syrian Arab Republic,2012,0.0,-26.33901708,36.70229534,35.36869033,13.8,116.9442368
Turks and Caicos Islands,2012,0.0,-0.972299355,0.0,0.0,0.0,0.0
Chad,2012,579793040.0,8.882576072,7.516623647,80.57561968,0.893,94.45484924
East Asia & Pacific (IDA & IBRD countries),2012,304498000000.0,7.580237738,3.026963911,55.05481594,4.063777888,106.3163986
Europe & Central Asia (IDA & IBRD countries),2012,116319000000.0,3.456022865,3.373498084,63.18728062,7.570320126,99.68292999
Togo,2012,121511565.6,6.30269542,2.577181741,74.6110977,2.028,126.9628296
Thailand,2012,12899036063.0,7.242796202,3.014899503,137.6749385,0.58,103.7844086
Tajikistan,2012,241736370.0,7.499999463,5.83116601,83.17594454,9.519,91.94686127
Turkmenistan,2012,3129614740.0,11.09999996,0.0,109.3336526,3.997,0.0
Latin America & the Caribbean (IDA & IBRD countries),2012,214545000000.0,2.64061793,4.144572841,44.72709171,6.442018602,108.2629318
Timor-Leste,2012,40382443.85,4.860621868,11.80030967,128.5004933,3.767,130.1719971
Middle East & North Africa (IDA & IBRD countries),2012,22936585125.0,3.534235777,6.335285446,59.21743154,11.95601104,101.2108688
Tonga,2012,-841513.9783,0.823102718,1.147538537,78.04144153,1.647,107.2153397
